freq,lbd,S,aux,idl,mu
275860155074482.28,1.0867552e-06,-50.4679243,,,-9.532187040269344
275865130396022.72,1.0867356e-06,-50.9127195,,,-9.527197963961552
275870105897032.9,1.086716e-06,-51.1291063,,,-9.522208707687847
275875081577522.5,1.0866964e-06,-51.4123183,,,-9.517219271438547
275880057437501.2,1.0866768e-06,-51.7564688,,,-9.512229655203939
275885033476978.75,1.0866572e-06,-52.0596058,,,-9.507239858974211
275890009695964.9,1.0866376e-06,-52.236712,,,-9.502249882739623
275894986094469.28,1.086618e-06,-52.3012483,,,-9.497259726490519
275899962672501.6,1.0865984e-06,-52.3252171,,,-9.492269390217155
275904939430071.7,1.0865788e-06,-52.4247338,,,-9.487278873909661
275909916367189.2,1.0865592e-06,-52.6139127,,,-9.482288177558383
275914893483863.8,1.0865396e-06,-52.8707284,,,-9.477297301153577
275919870780105.28,1.08652e-06,-53.0951928,,,-9.472306244685496
275924848255923.3,1.0865004e-06,-53.165177,,,-9.467315008144396
275929825911327.7,1.0864808e-06,-53.0601366,,,-9.46232359152047
275934803746328.0,1.0864612e-06,-52.8186591,,,-9.457331994804093
275939781760934.03,1.0864416e-06,-52.5707687,,,-9.45234021798546
275944759955155.53,1.086422e-06,-52.371772,,,-9.447348261054795
275949738329002.25,1.0864024e-06,-52.2531704,,,-9.442356124002318
275954716882483.75,1.0863828e-06,-52.1594016,,,-9.437363806818443
275959695615609.9,1.0863632e-06,-52.0040396,,,-9.432371309493266
275964674528390.44,1.0863436e-06,-51.7784711,,,-9.42737863201704
275969653620835.03,1.086324e-06,-51.4883686,,,-9.422385774380055
275974632892953.4,1.0863044e-06,-51.1630374,,,-9.417392736572562
275979612344755.25,1.0862848e-06,-50.9829727,,,-9.412399518584849
275984591976250.3,1.0862652e-06,-50.9413748,,,-9.407406120407135
275989571787448.47,1.0862456e-06,-51.0145457,,,-9.402412542029522
275994551778359.2,1.086226e-06,-51.1005225,,,-9.397418783442513
275999531948992.4,1.0862064e-06,-51.145272,,,-9.392424844636142
276004512299357.7,1.0861868e-06,-51.0889711,,,-9.387430725600822
276009492829464.9,1.0861672e-06,-50.9701334,,,-9.382436426326652
276014473539323.75,1.0861476e-06,-50.9150337,,,-9.377441946803915
276019454428943.9,1.086128e-06,-51.0184459,,,-9.372447287022897
276024435498335.16,1.0861084e-06,-51.307988,,,-9.367452446973791
276029416747507.2,1.0860888e-06,-51.6604842,,,-9.36245742664688
276034398176469.8,1.0860692e-06,-52.0212542,,,-9.357462226032329
276039379785232.62,1.0860496e-06,-52.1815701,,,-9.352466845120516
276044361573805.5,1.08603e-06,-52.1643287,,,-9.347471283901536
276049343542198.1,1.0860104e-06,-52.1772145,,,-9.342475542365706
276054325690420.25,1.0859908e-06,-52.2742769,,,-9.33747962050316
276059308018481.53,1.0859712e-06,-52.471862,,,-9.332483518304304
276064290526391.75,1.0859516e-06,-52.6745266,,,-9.327487235759301
276069273214160.72,1.085932e-06,-52.7268889,,,-9.322490772858313
276074256081798.16,1.0859124e-06,-52.5727596,,,-9.317494129591589
276079239129313.7,1.0858928e-06,-52.2894912,,,-9.312497305949481
276084222356717.16,1.0858732e-06,-51.9851528,,,-9.307500301922119
276089205764018.25,1.0858536e-06,-51.7392087,,,-9.302503117499787
276094189351226.8,1.085834e-06,-51.593943,,,-9.297505752672613
276099173118352.47,1.0858144e-06,-51.5096839,,,-9.292508207430949
276104157065404.97,1.0857948e-06,-51.3967213,,,-9.287510481765013
276109141192394.12,1.0857752e-06,-51.2124989,,,-9.282512575664969
276114125499329.7,1.0857556e-06,-50.9432531,,,-9.27751448912104
276119109986221.38,1.085736e-06,-50.6511771,,,-9.272516222123478
276124094653078.8,1.0857164e-06,-50.4041816,,,-9.267517774662634
276129079499911.9,1.0856968e-06,-50.2824189,,,-9.262519146728573
276134064526730.44,1.0856772e-06,-50.3039452,,,-9.257520338311489
276139049733544.0,1.0856576e-06,-50.4030513,,,-9.252521349401757
276144035120362.4,1.085638e-06,-50.4965155,,,-9.247522179989542
276149020687195.4,1.0856184e-06,-50.526892,,,-9.242522830065063
276154006434052.8,1.0855988e-06,-50.4855996,,,-9.237523299618484
276158992360944.28,1.0855792e-06,-50.4384404,,,-9.23252358864012
276163978467879.6,1.0855596e-06,-50.4908378,,,-9.227523697120164
276168964754868.53,1.08554e-06,-50.7012145,,,-9.222523625048806
276173951221920.88,1.0855204e-06,-51.0840585,,,-9.21752337241624
276178937869046.25,1.0855008e-06,-51.6259519,,,-9.212522939212812
276183924696254.53,1.0854812e-06,-52.4053102,,,-9.20752232542862
276188911703555.4,1.0854616e-06,-52.724739,,,-9.202521531053952
276193898890958.72,1.085442e-06,-52.2487114,,,-9.197520556078935
276198886258474.12,1.0854224e-06,-51.9127157,,,-9.192519400493888
276203873806111.44,1.0854028e-06,-51.8564297,,,-9.187518064288968
276208861533880.4,1.0853832e-06,-51.9468614,,,-9.182516547454401
276213849441790.8,1.0853636e-06,-52.0748414,,,-9.177514849980376
276218837529852.3,1.085344e-06,-52.1077697,,,-9.172512971857214
276223825798074.75,1.0853244e-06,-51.964365,,,-9.167510913075041
276228814246467.88,1.0853048e-06,-51.6993488,,,-9.162508673624082
276233802875041.53,1.0852852e-06,-51.3762499,,,-9.157506253494462
276238791683805.38,1.0852656e-06,-51.1171435,,,-9.152503652676504
276243780672769.12,1.085246e-06,-50.9641192,,,-9.147500871160458
276248769841942.62,1.0852264e-06,-50.8826808,,,-9.142497908936454
276253759191335.72,1.0852068e-06,-50.7952106,,,-9.13749476599462
276258748720958.03,1.0851872e-06,-50.6226868,,,-9.132491442325309
276263738430819.38,1.0851676e-06,-50.3780589,,,-9.127487937918676
276268728320929.47,1.085148e-06,-50.1031386,,,-9.122484252764979
276273718391298.2,1.0851284e-06,-49.8860434,,,-9.117480386854314
276278708641935.28,1.0851088e-06,-49.8230364,,,-9.112476340176904
276283699072850.4,1.0850892e-06,-49.8929985,,,-9.107472112723066
276288689684053.44,1.0850696e-06,-50.0153255,,,-9.102467704482898
276293680475554.1,1.08505e-06,-50.1231218,,,-9.097463115446654
276298671447362.25,1.0850304e-06,-50.1506143,,,-9.092458345604433
276303662599487.5,1.0850108e-06,-50.104976,,,-9.087453394946614
276308653931939.72,1.0849912e-06,-50.0880929,,,-9.082448263463293
276313645444728.62,1.0849716e-06,-50.1701054,,,-9.077442951144729
276318637137864.2,1.084952e-06,-50.4046328,,,-9.07243745798092
276323629011355.9,1.0849324e-06,-50.7262958,,,-9.067431783962343
276328621065213.72,1.0849128e-06,-51.0116383,,,-9.062425929079032
276333613299447.38,1.0848932e-06,-51.1868879,,,-9.057419893321212
276338605714066.62,1.0848736e-06,-51.2397814,,,-9.052413676679103
276343598309081.2,1.084854e-06,-51.2468462,,,-9.047407279142961
276348591084501.0,1.0848344e-06,-51.2479614,,,-9.04240070070282
276353584040335.72,1.0848148e-06,-51.1281045,,,-9.037393941349
276358577176595.2,1.0847952e-06,-49.3429531,,,-9.032387001071626
276363570493289.12,1.0847756e-06,-46.6556922,,,-9.027379879860955
276368563990427.38,1.084756e-06,-41.1882068,,,-9.022372577707117
276373557668019.6,1.0847364e-06,-36.9416685,,,-9.017365094600427
276378551526075.75,1.0847168e-06,-31.605719,,,-9.012357430530887
276383545564605.5,1.0846972e-06,-23.4527717,,,-9.007349585488818
276388539783618.62,1.0846776e-06,-18.4417365,,,-9.00234155946441
276393534183124.97,1.084658e-06,-18.3813874,,,-8.997333352447791
276398528763134.3,1.0846384e-06,-22.6123196,,,-8.992324964429153
276403523523656.44,1.0846188e-06,-29.2377422,,,-8.98731639539869
276408518464701.03,1.0845992e-06,-34.2900629,,,-8.982307645346685
276413513586278.03,1.0845796e-06,-38.6294874,,,-8.977298714263176
276418508888397.16,1.08456e-06,-42.4279545,,,-8.972289602138414
276423504371068.16,1.0845404e-06,-45.4291239,,,-8.967280308962623
276428500034300.88,1.0845208e-06,-47.220151,,,-8.962270834725933
276433495878105.03,1.0845012e-06,-48.7171668,,,-8.957261179418598
276438491902490.56,1.0844816e-06,-49.4708421,,,-8.952251343030653
276443488107467.12,1.084462e-06,-49.7106008,,,-8.947241325552415
276448484493044.53,1.0844424e-06,-49.7595239,,,-8.942231126974045
276453481059232.6,1.0844228e-06,-49.7130194,,,-8.937220747285702
276458477806041.2,1.0844032e-06,-49.6787097,,,-8.932210186477484
276463474733479.9,1.0843836e-06,-49.7467249,,,-8.927199444539772
276468471841558.75,1.084364e-06,-49.9660866,,,-8.922188521462537
276473469130287.38,1.0843444e-06,-50.2712443,,,-8.917177417236097
276478466599675.7,1.0843248e-06,-50.5727034,,,-8.912166131850519
276483464249733.38,1.0843052e-06,-50.7893738,,,-8.907154665296087
276488462080470.3,1.0842856e-06,-50.8832651,,,-8.902143017562897
276493460091896.25,1.084266e-06,-50.8938033,,,-8.897131188641177
276498458284021.03,1.0842464e-06,-50.9175141,,,-8.892119178521053
276503456656854.47,1.0842268e-06,-51.0068791,,,-8.887106987192686
276508455210406.28,1.0842072e-06,-51.1508013,,,-8.88209461464633
276513453944686.3,1.0841876e-06,-51.2400901,,,-8.877082060872114
276518452859704.4,1.084168e-06,-51.1888507,,,-8.872069325860169
276523451955470.3,1.0841484e-06,-50.9979902,,,-8.867056409600714
276528451231993.84,1.0841288e-06,-50.6990172,,,-8.862043312083912
276533450689284.8,1.0841092e-06,-50.3813568,,,-8.857030033299925
276538450327353.0,1.0840896e-06,-50.1702245,,,-8.852016573238942
276543450146208.28,1.08407e-06,-50.0618798,,,-8.84700293189106
276548450145860.4,1.0840504e-06,-49.9769211,,,-8.841989109246505
276553450326319.12,1.0840308e-06,-49.8345316,,,-8.836975105295497
276558450687594.3,1.0840112e-06,-49.6136114,,,-8.831960920028136
276563451229695.9,1.0839916e-06,-49.3519561,,,-8.826946553434457
276568451952633.47,1.083972e-06,-49.119207,,,-8.82193200550487
276573452856416.97,1.0839524e-06,-48.9991596,,,-8.816917276229379
276578453941056.1,1.0839328e-06,-49.0345443,,,-8.81190236559827
276583455206560.84,1.0839132e-06,-49.1631766,,,-8.806887273601516
276588456652940.84,1.0838936e-06,-49.2895441,,,-8.801872000229462
276593458280206.0,1.083874e-06,-49.3386027,,,-8.79685654547218
276598460088366.1,1.0838544e-06,-49.3138669,,,-8.791840909319856
276603462077431.0,1.0838348e-06,-49.2768771,,,-8.78682509176259
276608464247410.44,1.0838152e-06,-49.3241813,,,-8.78180909279064
276613466598314.28,1.0837956e-06,-49.5208514,,,-8.776792912394098
276618469130152.3,1.083776e-06,-49.8458264,,,-8.771776550563159
276623471842934.47,1.0837564e-06,-50.167077,,,-8.766760007287855
276628474736670.4,1.0837368e-06,-50.4120609,,,-8.761743282558507
276633477811369.97,1.0837172e-06,-50.5232697,,,-8.756726376365242
276638481067043.03,1.0836976e-06,-50.5310185,,,-8.751709288698159
276643484503699.47,1.083678e-06,-50.5197338,,,-8.746692019547353
276648488121348.97,1.0836584e-06,-50.5562414,,,-8.741674568903111
276653491920001.38,1.0836388e-06,-50.6669704,,,-8.736656936755564
276658495899666.6,1.0836192e-06,-50.7511073,,,-8.731639123094775
276663500060354.4,1.0835996e-06,-50.725282,,,-8.726621127910938
276668504402074.62,1.08358e-06,-50.5572808,,,-8.721602951194214
276673508924837.03,1.0835604e-06,-50.2866105,,,-8.716584592934792
276678513628651.53,1.0835408e-06,-49.9864255,,,-8.711566053122741
276683518513527.97,1.0835212e-06,-49.7294825,,,-8.706547331748189
276688523579476.03,1.0835016e-06,-49.573795,,,-8.701528428801419
276693528826505.7,1.083482e-06,-49.4956449,,,-8.69650934427244
276698534254626.62,1.0834624e-06,-49.4190775,,,-8.691490078151535
276703539863848.84,1.0834428e-06,-49.2794686,,,-8.686470630428675
276708545654182.1,1.0834232e-06,-49.0682466,,,-8.681451001094086
276713551625636.1,1.0834036e-06,-48.8400764,,,-8.676431190138018
276718557778220.8,1.083384e-06,-48.6551122,,,-8.67141119755048
276723564111946.1,1.0833644e-06,-48.5553237,,,-8.666391023321598
276728570626821.7,1.0833448e-06,-48.6043657,,,-8.661370667441595
276733577322857.44,1.0833252e-06,-48.7486683,,,-8.656350129900602
276738584200063.2,1.0833056e-06,-48.8987044,,,-8.651329410688746
276743591258448.84,1.083286e-06,-48.9893237,,,-8.646308509796095
276748598498024.12,1.0832664e-06,-49.0165869,,,-8.6412874272129
276753605918798.97,1.0832468e-06,-49.0252291,,,-8.6362661629292
276758613520783.03,1.0832272e-06,-49.0914234,,,-8.63124471693531
276763621303986.4,1.0832076e-06,-49.2748777,,,-8.626223089221108
276768629268418.8,1.083188e-06,-49.5566416,,,-8.621201279776852
276773637414090.0,1.0831684e-06,-49.8510882,,,-8.61617928859276
276778645741009.9,1.0831488e-06,-50.0906769,,,-8.61115711565887
276783654249188.3,1.0831292e-06,-50.225947,,,-8.606134760965372
276788662938635.2,1.0831096e-06,-50.2757086,,,-8.601112224502272
276793671809360.25,1.08309e-06,-50.2460228,,,-8.596089506259823
276798680861373.38,1.0830704e-06,-50.2179205,,,-8.591066606228122
276803690094684.4,1.0830508e-06,-50.2556721,,,-8.586043524397297
276808699509303.16,1.0830312e-06,-50.2912988,,,-8.581020260757514
276813709105239.5,1.0830116e-06,-50.2416668,,,-8.575996815298865
276818718882503.28,1.082992e-06,-50.07792,,,-8.57097318801148
276823728841104.3,1.0829724e-06,-49.8173991,,,-8.565949378885522
276828738981052.56,1.0829528e-06,-49.5482073,,,-8.560925387910991
276833749302357.72,1.0829332e-06,-49.3375317,,,-8.555901215078176
276838759805029.7,1.0829136e-06,-49.1883312,,,-8.550876860377143
276843770489078.3,1.082894e-06,-48.9759454,,,-8.54585232379802
276848781354513.53,1.0828744e-06,-48.4262471,,,-8.54082760533084
276853792401345.03,1.0828548e-06,-48.1454999,,,-8.535802704965892
276858803629582.8,1.0828352e-06,-48.3962641,,,-8.530777622693147
276863815039236.56,1.0828156e-06,-48.4517218,,,-8.52575235850289
276868826630316.3,1.082796e-06,-48.382488,,,-8.520726912385065
276873838402831.84,1.0827764e-06,-48.3847812,,,-8.515701284329861
276878850356792.97,1.0827568e-06,-48.4980625,,,-8.510675474327439
276883862492209.53,1.0827372e-06,-48.6557125,,,-8.505649482367927
276888874809091.5,1.0827176e-06,-48.790402,,,-8.50062330844133
276893887307448.62,1.082698e-06,-48.8460155,,,-8.495596952537872
276898899987290.8,1.0826784e-06,-48.8602549,,,-8.490570414647618
276903912848627.8,1.0826588e-06,-48.8961932,,,-8.48554369476079
276908925891469.7,1.0826392e-06,-49.0297838,,,-8.480516792867299
276913939115826.1,1.0826196e-06,-49.2729208,,,-8.475489708957461
276918952521707.0,1.0826e-06,-49.5644854,,,-8.470462443021283
276923966109122.25,1.0825804e-06,-49.8102098,,,-8.46543499504889
276928979878081.7,1.0825608e-06,-49.9652983,,,-8.460407365030413
276933993828595.16,1.0825412e-06,-49.9977398,,,-8.455379552955982
276939007960672.56,1.0825216e-06,-49.975338,,,-8.45035155881566
276944022274323.72,1.082502e-06,-49.9667362,,,-8.44532338259961
276949036769558.6,1.0824824e-06,-50.0004279,,,-8.440295024297836
276954051446386.9,1.0824628e-06,-50.0370724,,,-8.435266483900591
276959066304818.56,1.0824432e-06,-50.0129978,,,-8.430237761397942
276964081344863.5,1.0824236e-06,-49.9146717,,,-8.425208856779925
276969096566531.56,1.082404e-06,-49.7226463,,,-8.420179770036667
276974111969832.53,1.0823844e-06,-49.4569857,,,-8.41515050115836
276979127554776.3,1.0823648e-06,-49.1809234,,,-8.410121050135071
276984143321372.88,1.0823452e-06,-48.9800607,,,-8.405091416956804
276989159269632.0,1.0823256e-06,-48.8468667,,,-8.400061601613752
276994175399563.53,1.082306e-06,-48.7607719,,,-8.39503160409604
276999191711177.38,1.0822864e-06,-48.6813933,,,-8.390001424393738
277004208204483.4,1.0822668e-06,-48.4941938,,,-8.384971062496943
277009224879491.5,1.0822472e-06,-48.2145642,,,-8.37994051839575
277014241736211.5,1.0822276e-06,-48.1310692,,,-8.374909792080294
277019258774653.3,1.082208e-06,-48.2704344,,,-8.369878883540634
277024275994826.8,1.0821884e-06,-48.3856498,,,-8.364847792766874
277029293396741.75,1.0821688e-06,-48.4717817,,,-8.359816519749232
277034310980408.25,1.0821492e-06,-48.546554,,,-8.354785064477559
277039328745836.0,1.0821296e-06,-48.5578592,,,-8.349753426942138
277044346693034.9,1.08211e-06,-48.5210587,,,-8.344721607133039
277049364822014.84,1.0820904e-06,-48.478654,,,-8.339689605040354
277054383132785.75,1.0820708e-06,-48.5038372,,,-8.334657420654123
277059401625357.47,1.0820512e-06,-48.6170457,,,-8.329625053964472
277064420299739.84,1.0820316e-06,-48.8580115,,,-8.324592504961533
277069439155942.8,1.082012e-06,-49.1385053,,,-8.319559773635337
277074458193976.25,1.0819924e-06,-49.3326686,,,-8.314526859975986
277079477413849.97,1.0819728e-06,-49.4388141,,,-8.309493763973638
277084496815573.9,1.0819532e-06,-49.4697807,,,-8.304460485618327
277089516399157.9,1.0819336e-06,-49.4819977,,,-8.299427024900185
277094536164612.0,1.081914e-06,-49.5265094,,,-8.29439338180915
277099556111945.88,1.0818944e-06,-49.6095559,,,-8.28935955633551
277104576241169.5,1.0818748e-06,-49.6847108,,,-8.284325548469267
277109596552292.75,1.0818552e-06,-49.6808144,,,-8.27929135820052
277114617045325.56,1.0818356e-06,-49.5548344,,,-8.274256985519305
277119637720277.75,1.081816e-06,-49.3447215,,,-8.26922243041578
277124658577159.25,1.0817964e-06,-49.1171555,,,-8.26418769287998
277129679615979.9,1.0817768e-06,-48.9252194,,,-8.259152772902036
277134700836749.72,1.0817572e-06,-48.8127721,,,-8.254117670471919
277139722239478.4,1.0817376e-06,-48.7570228,,,-8.249082385579884
277144743824175.97,1.081718e-06,-48.7808211,,,-8.244046918215902
277149765590852.28,1.0816984e-06,-48.9981877,,,-8.239011268370074
277154787539517.3,1.0816788e-06,-49.1759952,,,-8.2339754360324
277159809670180.8,1.0816592e-06,-48.6729143,,,-8.228939421193104
277164831982852.7,1.0816396e-06,-48.0862633,,,-8.223903223842255
277169854477542.97,1.08162e-06,-47.8502632,,,-8.21886684396979
277174877154261.44,1.0816004e-06,-47.8474958,,,-8.213830281565903
277179900013018.0,1.0815808e-06,-47.9223918,,,-8.208793536620659
277184923053822.56,1.0815612e-06,-47.9830349,,,-8.203756609124127
277189946276685.03,1.0815416e-06,-48.0031934,,,-8.198719499066371
277194969681615.38,1.081522e-06,-47.9962247,,,-8.193682206437396
277199993268623.38,1.0815024e-06,-47.9991445,,,-8.188644731227392
277205017037718.97,1.0814828e-06,-48.0991723,,,-8.183607073426396
277210040988912.03,1.0814632e-06,-48.3094124,,,-8.178569233024504
277215065122212.6,1.0814436e-06,-48.5680354,,,-8.173531210011658
277220089437630.4,1.081424e-06,-48.7990903,,,-8.168493004378082
277225113935175.4,1.0814044e-06,-48.9533472,,,-8.16345461611381
277230138614857.53,1.0813848e-06,-49.0279161,,,-8.158416045208876
277235163476686.72,1.0813652e-06,-49.05551,,,-8.153377291653316
277240188520672.8,1.0813456e-06,-49.0894531,,,-8.148338355437259
277245213746825.7,1.081326e-06,-49.1559231,,,-8.143299236550803
277250239155155.28,1.0813064e-06,-49.2309095,,,-8.138259934983983
277255264745671.56,1.0812868e-06,-49.2301452,,,-8.133220450726801
277260290518384.4,1.0812672e-06,-49.1343802,,,-8.128180783769357
277265316473303.6,1.0812476e-06,-48.9622293,,,-8.123140934101842
277270342610439.2,1.081228e-06,-48.7487733,,,-8.118100901714167
277275368929801.12,1.0812084e-06,-48.5462793,,,-8.113060686596363
277280395431399.2,1.0811888e-06,-48.3872871,,,-8.108020288738626
277285422115243.38,1.0811692e-06,-48.2729752,,,-8.102979708130926
